"","ServiceCode","ServiceURL","FullSiteCode","FullVariableCode","BeginDateTime","EndDateTime","SiteName","Latitude","Longitude","DataType","ValueType","SampleMedium","TimeUnits","TimeSupport"
"477","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:596","CHMI-H:PRUTOK",2007-06-17,2015-07-10,"Slaná",50.5854949951172,15.3491172790527,"Average","Field Observation","Water","hour",1
"478","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:597","CHMI-H:PRUTOK",2007-07-04,2015-08-10,"Uhlírská",50.8330574035645,15.1511106491089,"Average","Field Observation","Water","hour",1
"479","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:598","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Harrachov",50.7688903808594,15.4347219467163,"Average","Field Observation","Water","hour",1
"480","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:599","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Prosecné",50.5581588745117,15.6897287368774,"Average","Field Observation","Water","hour",1
"481","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:518","CHMI-H:PRUTOK",2006-08-09,2015-01-03,"Letovice",49.5302772521973,16.5827770233154,"Average","Field Observation","Water","hour",1
"482","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:519","CHMI-H:PRUTOK",2006-08-09,2015-01-10,"Ladná",48.804443359375,16.8552780151367,"Average","Field Observation","Water","hour",1
"483","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:520","CHMI-H:PRUTOK",2006-08-09,2015-01-10,"Lanžhot",48.6875,16.9905548095703,"Average","Field Observation","Water","hour",1
"484","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:521","CHMI-H:PRUTOK",2006-08-04,2015-01-10,"Vizovice",49.2230567932129,17.8438892364502,"Average","Field Observation","Water","hour",1
"485","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:522","CHMI-H:PRUTOK",2006-09-03,2013-11-19,"VD Slušovice",49.2687568664551,17.8053493499756,"Average","Field Observation","Water","hour",1
"486","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:523","CHMI-H:PRUTOK",2006-08-09,2015-01-03,"Jarcová",49.4449996948242,17.97194480896,"Average","Field Observation","Water","hour",1
"487","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:524","CHMI-H:PRUTOK",2007-02-09,2015-08-10,"Vedlice",50.5260353088379,14.3440065383911,"Average","Field Observation","Water","hour",1
"488","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:525","CHMI-H:PRUTOK",2007-02-09,2015-08-10,"Kristiánov",50.8091659545898,15.1841669082642,"Average","Field Observation","Water","hour",1
"489","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:526","CHMI-H:PRUTOK",2007-02-12,2015-08-10,"Jezdecká",50.8074989318848,15.2930555343628,"Average","Field Observation","Water","hour",1
"490","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:556","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Sovolusky",50.0945129394531,13.0716991424561,"Average","Field Observation","Water","hour",1
"491","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:557","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Mýto",49.7997207641602,12.5717334747314,"Average","Field Observation","Water","hour",1
"492","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:558","CHMI-H:PRUTOK",2007-06-21,2015-08-10,"Lány-Mestecko",50.082893371582,13.9023666381836,"Average","Field Observation","Water","hour",1
"493","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:559","CHMI-H:PRUTOK",2007-06-21,2015-08-10,"Lány-Belec",50.0777015686035,13.9400539398193,"Average","Field Observation","Water","hour",1
"494","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:560","CHMI-H:PRUTOK",2007-11-11,2015-08-10,"Príbram",49.6848258972168,13.9847211837769,"Average","Field Observation","Water","hour",1
"495","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:562","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Bohumilice",49.0995101928711,13.8027276992798,"Average","Field Observation","Water","hour",1
"496","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:564","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Hrachov",49.6619338989258,14.3019351959229,"Average","Field Observation","Water","hour",1
"497","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:565","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Leský mlýn",49.6613235473633,15.087516784668,"Average","Field Observation","Water","hour",1
"498","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:566","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Senožaty",49.5815353393555,15.2060670852661,"Average","Field Observation","Water","hour",1
"499","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:567","CHMI-H:PRUTOK",2007-05-21,2015-08-10,"Radetín",49.4502716064453,15.23157787323,"Average","Field Observation","Water","hour",1
"500","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:569","CHMI-H:PRUTOK",2007-05-25,2015-08-10,"Malešov",49.9094200134277,15.2242851257324,"Average","Field Observation","Water","hour",1
"501","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:585","CHMI-H:PRUTOK",2007-06-22,2014-12-28,"Planany",50.049446105957,15.0177774429321,"Average","Field Observation","Water","hour",1
"502","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:600","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Hostinné",50.5356178283691,15.7352104187012,"Average","Field Observation","Water","hour",1
"503","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:601","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Hostinné",50.5416984558105,15.7262001037598,"Average","Field Observation","Water","hour",1
"504","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:602","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Dolní Olešnice",50.5175018310547,15.7304000854492,"Average","Field Observation","Water","hour",1
"505","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:603","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Chotevice",50.5194282531738,15.7601499557495,"Average","Field Observation","Water","hour",1
"506","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:604","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Svídnice",50.2666282653809,15.1798229217529,"Average","Field Observation","Water","hour",1
"507","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:605","CHMI-H:PRUTOK",2007-06-17,2014-12-28,"Horní Staré Mesto",50.5950012207031,15.8774995803833,"Average","Field Observation","Water","hour",1
"508","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:606","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Slatina nad Úpou",50.4491996765137,16.0517997741699,"Average","Field Observation","Water","hour",1
"509","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:607","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Velký Drevíc",50.4913711547852,16.1832523345947,"Average","Field Observation","Water","hour",1
"510","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:608","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Castolovice",50.1286811828613,16.1846981048584,"Average","Field Observation","Water","hour",1
"511","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:609","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Žamberk",50.0816650390625,16.4652786254883,"Average","Field Observation","Water","hour",1
"512","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:610","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Klášterec nad Orlicí",50.117000579834,16.5529003143311,"Average","Field Observation","Water","hour",1
"513","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:611","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Sobkovice",50.0472946166992,16.6079807281494,"Average","Field Observation","Water","hour",1
"514","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:612","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Spacice",49.8168334960938,15.5958404541016,"Average","Field Observation","Water","hour",1
"515","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:613","CHMI-H:PRUTOK",2007-06-21,2015-08-10,"Kašava",49.2886543273926,17.7816123962402,"Average","Field Observation","Water","hour",1
"516","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:614","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Bystricka nad prehradou",49.4184112548828,18.0447578430176,"Average","Field Observation","Water","hour",1
"517","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:615","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Mezina",49.964054107666,17.4892978668213,"Average","Field Observation","Water","hour",1
"518","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:616","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Valšov",49.9248008728027,17.4552822113037,"Average","Field Observation","Water","hour",1
"519","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:617","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Otice",49.9163055419922,17.8690700531006,"Average","Field Observation","Water","hour",1
"520","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:618","CHMI-H:PRUTOK",2007-06-21,2015-08-10,"Fulnek",49.7151947021484,17.9098072052002,"Average","Field Observation","Water","hour",1
"521","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:619","CHMI-H:PRUTOK",2007-06-17,2014-11-22,"Petrvald",49.7125015258789,18.155834197998,"Average","Field Observation","Water","hour",1
"522","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:620","CHMI-H:PRUTOK",2007-06-17,2015-08-10,"Brušperk",49.7001304626465,18.2203845977783,"Average","Field Observation","Water","hour",1
"523","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:621","CHMI-H:PRUTOK",2007-06-22,2015-08-10,"Kozlovice",49.5909614562988,18.2576656341553,"Average","Field Observation","Water","hour",1
"524","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:622","CHMI-H:PRUTOK",2007-06-18,2015-08-10,"Bartošovice",49.6880226135254,18.0406684875488,"Average","Field Observation","Water","hour",1
"525","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:623","CHMI-H:PRUTOK",2007-06-18,2015-08-10,"Celadná",49.5483512878418,18.3420829772949,"Average","Field Observation","Water","hour",1
"526","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:624","CHMI-H:PRUTOK",2007-06-18,2014-11-25,"Staré Hamry",49.4577789306641,18.4605560302734,"Average","Field Observation","Water","hour",1
"527","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:625","CHMI-H:PRUTOK",2007-06-18,2015-08-10,"Radvanice",49.8165588378906,18.3312835693359,"Average","Field Observation","Water","hour",1
"528","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:626","CHMI-H:PRUTOK",2007-06-22,2015-08-05,"Vresina",49.8290061950684,18.1261920928955,"Average","Field Observation","Water","hour",1
"529","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:627","CHMI-H:PRUTOK",2007-06-18,2015-08-10,"Hradište",49.7283363342285,18.513162612915,"Average","Field Observation","Water","hour",1
"530","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:628","CHMI-H:PRUTOK",2007-06-18,2015-08-10,"Morávka - Psárky",49.5683364868164,18.5494213104248,"Average","Field Observation","Water","hour",1
"531","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:629","CHMI-H:PRUTOK",2007-06-18,2015-08-10,"Detmarovice",49.9002914428711,18.4797382354736,"Average","Field Observation","Water","hour",1
"532","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:630","CHMI-H:PRUTOK",2007-06-18,2015-08-10,"Zebrzydowice",49.8803443908691,18.6070671081543,"Average","Field Observation","Water","hour",1
"533","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:631","CHMI-H:PRUTOK",2007-09-01,2015-08-10,"Karlovice",50.0975799560547,17.4488353729248,"Average","Field Observation","Water","hour",1
"534","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:632","CHMI-H:PRUTOK",2007-09-01,2014-11-17,"Vidnava",50.3833351135254,17.1666660308838,"Average","Field Observation","Water","hour",1
"535","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:633","CHMI-H:PRUTOK",2007-09-01,2015-08-10,"Nový Jicín",49.5996284484863,18.0143165588379,"Average","Field Observation","Water","hour",1
"536","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:681","CHMI-H:PRUTOK",2007-11-04,2015-08-10,"Zadní Porící",49.583179473877,13.9401817321777,"Average","Field Observation","Water","hour",1
"537","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:682","CHMI-H:PRUTOK",2007-11-04,2015-07-27,"Milevsko",49.4568634033203,14.3668088912964,"Average","Field Observation","Water","hour",1
"538","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:683","CHMI-H:PRUTOK",2007-11-04,2015-08-10,"Božetice",49.4504890441895,14.4458093643188,"Average","Field Observation","Water","hour",1
"539","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1094","CHMI-H:PRUTOK",2015-01-02,2015-07-15,"Bravantice",49.7576370239258,18.08229637146,"Average","Field Observation","Water","hour",1
"540","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:140","CHMI-H:PRUTOK",2005-03-20,2015-08-10,"Odry",49.6655540466309,17.8397216796875,"Average","Field Observation","Water","hour",1
"541","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:329","CHMI-H:PRUTOK",2014-12-29,2015-07-27,"Rozkoš",50.3612823486328,16.061695098877,"Average","Field Observation","Water","hour",1
"542","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:347","CHMI-H:PRUTOK",2014-12-29,2015-08-10,"Trebovice",49.8576889038086,16.5031585693359,"Average","Field Observation","Water","hour",1
"543","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:359","CHMI-H:PRUTOK",2014-12-29,2015-08-10,"VD Vrchlice",49.9277000427246,15.2283821105957,"Average","Field Observation","Water","hour",1
"544","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:366","CHMI-H:PRUTOK",2014-12-29,2015-08-10,"Mšeno",50.7324905395508,15.1732120513916,"Average","Field Observation","Water","hour",1
"545","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:367","CHMI-H:PRUTOK",2014-12-29,2015-08-10,"Harcov",50.7688789367676,15.0698947906494,"Average","Field Observation","Water","hour",1
"546","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:369","CHMI-H:PRUTOK",2014-12-29,2015-08-10,"Rudolfov",50.7948570251465,15.1078023910522,"Average","Field Observation","Water","hour",1
"547","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:370","CHMI-H:PRUTOK",2014-12-29,2015-08-10,"Fojtka",50.8278007507324,15.0586004257202,"Average","Field Observation","Water","hour",1
"548","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:371","CHMI-H:PRUTOK",2014-12-29,2015-08-10,"Mlýnice",50.8412857055664,15.0288028717041,"Average","Field Observation","Water","hour",1
"549","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:572","CHMI-H:PRUTOK",2014-12-29,2015-08-10,"VD Josefuv Dul",50.7827796936035,15.23277759552,"Average","Field Observation","Water","hour",1
"550","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:718","CHMI-H:PRUTOK",2014-12-30,2015-08-10,"Strekov",50.6389045715332,14.0494289398193,"Average","Field Observation","Water","hour",1
"575","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:465","CHMI-H:PRUTOK",2006-08-06,2015-08-10,"Dolní Sytová",50.625,15.4425001144409,"Average","Field Observation","Water","hour",1
"604","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:202","CHMI-H:PRUTOK",2005-03-11,2015-08-10,"Železný Brod",50.6402778625488,15.2769441604614,"Average","Field Observation","Water","hour",1
"689","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:204","CHMI-H:PRUTOK",2005-02-25,2015-08-10,"Dehylov",49.8794441223145,18.1794452667236,"Average","Field Observation","Water","hour",1
"841","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:711","CHMI-H:PRUTOK",2007-12-06,2015-08-04,"Jíno",49.5091743469238,13.3056783676147,"Average","Field Observation","Water","hour",1
"842","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:712","CHMI-H:PRUTOK",2007-12-06,2015-08-10,"Zelená Lhota",49.2463264465332,13.164698600769,"Average","Field Observation","Water","hour",1
"843","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:742","CHMI-H:PRUTOK",2008-02-28,2015-08-10,"Cakovice",49.4601402282715,15.1738739013672,"Average","Field Observation","Water","hour",1
"844","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:741","CHMI-H:PRUTOK",2008-02-28,2015-08-10,"Podhora",49.9620704650879,12.8139009475708,"Average","Field Observation","Water","hour",1
"845","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:752","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Obecnice",49.7149314880371,13.9474716186523,"Average","Field Observation","Water","hour",1
"846","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:755","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Rokycany - Na Pátku",49.7424926757812,13.5993776321411,"Average","Field Observation","Water","hour",1
"847","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:760","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Leopoldschlag",48.6186103820801,14.5016670227051,"Average","Field Observation","Water","hour",1
"848","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:761","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Spolí",48.7906379699707,14.303729057312,"Average","Field Observation","Water","hour",1
"849","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:763","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Klikov",48.9051132202148,14.9065523147583,"Average","Field Observation","Water","hour",1
"850","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:764","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Nová Bystrice",49.0177764892578,15.1061115264893,"Average","Field Observation","Water","hour",1
"851","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:765","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Hoheneich",48.7756767272949,15.0329923629761,"Average","Field Observation","Water","hour",1
"852","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:766","CHMI-H:PRUTOK",2009-03-03,2015-08-10,"Ehrendorf",48.7578620910645,14.9572229385376,"Average","Field Observation","Water","hour",1
"853","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:770","CHMI-H:PRUTOK",2010-05-31,2015-08-10,"Batelov",49.3141670227051,15.408055305481,"Average","Field Observation","Water","hour",1
"854","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:771","CHMI-H:PRUTOK",2010-05-31,2015-08-10,"Brtnice",49.3008346557617,15.6800003051758,"Average","Field Observation","Water","hour",1
"855","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:772","CHMI-H:PRUTOK",2010-05-30,2015-01-10,"Dolní Bory",49.422779083252,15.9869441986084,"Average","Field Observation","Water","hour",1
"856","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:773","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Nesmer",49.3199996948242,16.0272216796875,"Average","Field Observation","Water","hour",1
"857","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:774","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Schwarzenau",48.7416648864746,15.2597217559814,"Average","Field Observation","Water","hour",1
"858","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:775","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Raabs",48.8600006103516,15.489444732666,"Average","Field Observation","Water","hour",1
"859","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:776","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Vysocany",48.960277557373,15.6855554580688,"Average","Field Observation","Water","hour",1
"860","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:777","CHMI-H:PRUTOK",2010-05-30,2015-01-10,"Vranov - Hamry",48.8950004577637,15.8205556869507,"Average","Field Observation","Water","hour",1
"861","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:778","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Skryje",49.3797225952148,16.3199996948242,"Average","Field Observation","Water","hour",1
"862","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:779","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Brankovice",49.1538887023926,17.1361103057861,"Average","Field Observation","Water","hour",1
"863","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:780","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Rychmanov",49.103889465332,16.7644443511963,"Average","Field Observation","Water","hour",1
"864","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:781","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Velké Pavlovice",48.9077796936035,16.8219451904297,"Average","Field Observation","Water","hour",1
"865","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:782","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Kyjov",49.0116653442383,17.1230564117432,"Average","Field Observation","Water","hour",1
"866","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:783","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Velká nad Velickou",48.8761100769043,17.5208339691162,"Average","Field Observation","Water","hour",1
"867","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:784","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Strážnice V",48.9049987792969,17.3452777862549,"Average","Field Observation","Water","hour",1
"868","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:785","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Vyškov",49.2822227478027,16.9972229003906,"Average","Field Observation","Water","hour",1
"869","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:786","CHMI-H:PRUTOK",2010-05-30,2015-08-10,"Prusy",49.4283332824707,17.5174999237061,"Average","Field Observation","Water","hour",1
