"","SiteName","SiteCode","FullSiteCode","Latitude","Longitude","ServCode","ServURL"
"973","Domažlice","710","CHMI-D:710",49.4452781677246,12.9227781295776,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"974","Jíno","711","CHMI-D:711",49.5091743469238,13.3056783676147,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"975","Zelená Lhota","712","CHMI-D:712",49.2463264465332,13.164698600769,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"976","Ždár nad Sázavou","713","CHMI-D:713",49.5608329772949,15.9341669082642,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"977","Rokycany","714","CHMI-D:714",49.7464485168457,13.5998601913452,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"978","Slovenice","715","CHMI-D:715",49.7519454956055,14.8897218704224,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"979","Velvary","716","CHMI-D:716",50.2841682434082,14.2369441986084,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"980","Roudnice nad Labem","717","CHMI-D:717",50.4205551147461,14.2688884735107,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"981","Strekov","718","CHMI-D:718",50.6389045715332,14.0494289398193,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"982","Nové Mesto na Morave","719","CHMI-D:719",49.5658340454102,16.0813884735107,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"983","Olomouc-Holice","72","CHMI-D:72",49.5758018493652,17.2844009399414,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"984","Trešt","720","CHMI-D:720",49.2944450378418,15.4799995422363,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"985","Vysoké Studnice","721","CHMI-D:721",49.3963890075684,15.7311115264893,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"986","Radostín","722","CHMI-D:722",49.4619445800781,15.9644441604614,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"987","Ceský Rudolec","723","CHMI-D:723",49.125,15.3236112594604,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"988","Velká Bíteš","724","CHMI-D:724",49.2900009155273,16.2252769470215,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"989","Pribyslavice","725","CHMI-D:725",49.2594032287598,15.7722759246826,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"990","Hradec nad Svitavou","726","CHMI-D:726",49.7305564880371,16.4872226715088,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"991","Nové Syrovice","727","CHMI-D:727",49.0177764892578,15.7741670608521,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"992","Kolinec","728","CHMI-D:728",49.2980575561523,13.4341669082642,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"993","Stodulky","729","CHMI-D:729",49.1177787780762,13.4269437789917,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"994","Prerov","73","CHMI-D:73",49.4333343505859,17.3999996185303,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"995","Modrava","730","CHMI-D:730",49.0244445800781,13.4963893890381,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"996","Katovice","731","CHMI-D:731",49.2708320617676,13.8249998092651,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"997","Nemetice","732","CHMI-D:732",50.3516654968262,16.1324996948242,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"998","Blanický Mlýn","733","CHMI-D:733",48.9558334350586,13.9399995803833,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"999","Herman","734","CHMI-D:734",49.2463874816895,14.1333332061768,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1000","Varvažov","735","CHMI-D:735",49.439998626709,14.1297216415405,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1001","Bechyne","736","CHMI-D:736",49.2666664123535,14.5,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1002","Klenovice","737","CHMI-D:737",49.2555541992188,14.703332901001,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1003","Rodvínov","738","CHMI-D:738",49.1719436645508,15.0574998855591,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1004","Horní Pole","739","CHMI-D:739",49.2058334350586,15.2983331680298,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1005","Strážnice","74","CHMI-D:74",48.8992004394531,17.3381004333496,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1006","Lenora","740","CHMI-D:740",48.9230575561523,13.8036108016968,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1007","Podhora","741","CHMI-D:741",49.9620704650879,12.8139009475708,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1008","Cakovice","742","CHMI-D:742",49.4601402282715,15.1738739013672,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1009","Cichorice","743","CHMI-D:743",50.0969429016113,13.2713890075684,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1010","Na Kneipe","744","CHMI-D:744",50.8530006408691,15.2244443893433,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1011","Filipovice","745","CHMI-D:745",50.158332824707,17.1686115264893,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1012","Studenec","746","CHMI-D:746",50.5466651916504,15.5436115264893,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1013","Kounov","747","CHMI-D:747",50.2136116027832,13.6736106872559,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1014","Slaný","748","CHMI-D:748",50.2252769470215,14.073055267334,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1015","Žatec CHMÚ","749","CHMI-D:749",50.3325004577637,13.5472221374512,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1016","Nedvezí","75","CHMI-D:75",49.6343994140625,16.309700012207,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1017","Srbsko","750","CHMI-D:750",49.937198638916,14.1330003738403,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1018","Hredle","751","CHMI-D:751",49.9036102294922,13.9025001525879,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1019","Obecnice","752","CHMI-D:752",49.7149314880371,13.9474716186523,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1020","Strašice","753","CHMI-D:753",49.7179107666016,13.7679481506348,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1021","Sobetice","754","CHMI-D:754",49.3694458007812,13.317777633667,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1022","Rokycany - Na Pátku","755","CHMI-D:755",49.7424926757812,13.5993776321411,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1023","Predmír","756","CHMI-D:756",49.4880981445312,13.7672920227051,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1024","Blatná","757","CHMI-D:757",49.4166679382324,13.8833332061768,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1025","Prachatice","758","CHMI-D:758",49.0143089294434,14.0065240859985,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1026","Novosedly","759","CHMI-D:759",48.7966651916504,14.2547225952148,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1027","Kostelní Myslová","76","CHMI-D:76",49.1599998474121,15.4391670227051,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1028","Leopoldschlag","760","CHMI-D:760",48.6186103820801,14.5016670227051,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1029","Spolí","761","CHMI-D:761",48.7906379699707,14.303729057312,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1030","Borovany","762","CHMI-D:762",48.8863906860352,14.6480560302734,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1031","Klikov","763","CHMI-D:763",48.9051132202148,14.9065523147583,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1032","Nová Bystrice","764","CHMI-D:764",49.0177764892578,15.1061115264893,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1033","Hoheneich","765","CHMI-D:765",48.7756767272949,15.0329923629761,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1034","Ehrendorf","766","CHMI-D:766",48.7578620910645,14.9572229385376,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1035","Ledec nad Sázavou","767","CHMI-D:767",49.6932983398438,15.2843246459961,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1036","Pacov","768","CHMI-D:768",49.4633331298828,15.0238885879517,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1037","Kácov","769","CHMI-D:769",49.7852783203125,15.0275001525879,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1038","Vatín","77","CHMI-D:77",49.5230598449707,15.9680595397949,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1039","Batelov","770","CHMI-D:770",49.3141670227051,15.408055305481,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1040","Brtnice","771","CHMI-D:771",49.3008346557617,15.6800003051758,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1041","Dolní Bory","772","CHMI-D:772",49.422779083252,15.9869441986084,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1042","Nesmer","773","CHMI-D:773",49.3199996948242,16.0272216796875,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1043","Schwarzenau","774","CHMI-D:774",48.7416648864746,15.2597217559814,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1044","Raabs","775","CHMI-D:775",48.8600006103516,15.489444732666,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1045","Vysocany","776","CHMI-D:776",48.960277557373,15.6855554580688,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1046","Vranov - Hamry","777","CHMI-D:777",48.8950004577637,15.8205556869507,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1047","Skryje","778","CHMI-D:778",49.3797225952148,16.3199996948242,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1048","Brankovice","779","CHMI-D:779",49.1538887023926,17.1361103057861,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1049","Sedlec","78","CHMI-D:78",49.1666679382324,16.1166667938232,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1050","Rychmanov","780","CHMI-D:780",49.103889465332,16.7644443511963,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1051","Velké Pavlovice","781","CHMI-D:781",48.9077796936035,16.8219451904297,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1052","Kyjov","782","CHMI-D:782",49.0116653442383,17.1230564117432,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1053","Velká nad Velickou","783","CHMI-D:783",48.8761100769043,17.5208339691162,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1054","Strážnice V","784","CHMI-D:784",48.9049987792969,17.3452777862549,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1055","Vyškov","785","CHMI-D:785",49.2822227478027,16.9972229003906,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1056","Prusy","786","CHMI-D:786",49.4283332824707,17.5174999237061,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1057","Otaslavice","787","CHMI-D:787",49.3875007629395,17.0725002288818,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1058","Stražisko","788","CHMI-D:788",49.5347213745117,16.9563884735107,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1059","VD Plumlov","789","CHMI-D:789",49.4702796936035,17.0419445037842,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1060","Velké Mezirící (CHMÚ)","79","CHMI-D:79",49.3527984619141,16.0086002349854,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1061","Polkovice","790","CHMI-D:790",49.3955574035645,17.265832901001,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1062","Kokory","791","CHMI-D:791",49.4972229003906,17.3763885498047,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1063","Kelc","792","CHMI-D:792",49.4730567932129,17.8308334350586,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1064","Ústí","793","CHMI-D:793",49.3061103820801,18.0044441223145,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1065","Velká Bystrice","794","CHMI-D:794",49.5950012207031,17.3430557250977,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1066","Hoštejn","795","CHMI-D:795",49.8783340454102,16.7638893127441,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1067","Habartice","796","CHMI-D:796",50.1030540466309,16.9316673278809,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1068","Velká Štáhle","797","CHMI-D:797",50.1002769470215,17.1130561828613,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1069","Kouty nad Desnou","798","CHMI-D:798",49.9202766418457,17.3536109924316,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1070","Mnichov","799","CHMI-D:799",50.1522216796875,17.3747215270996,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1071","Úpice","8","CHMI-D:8",50.5063896179199,16.0116672515869,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1072","Dukovany","80","CHMI-D:80",49.095832824707,16.1344451904297,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1073","Branka u Opavy","800","CHMI-D:800",49.8944435119629,17.8919448852539,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1074","Lucní bouda","801","CHMI-D:801",50.7347221374512,15.696569442749,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1075","Lodenice","802","CHMI-D:802",49.9933319091797,14.1625003814697,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1076","Praha - Radotín","803","CHMI-D:803",49.9836120605469,14.3608331680298,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1077","Plzen - Skvrnany","804","CHMI-D:804",49.7441673278809,13.347222328186,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1078","Tucapy","805","CHMI-D:805",49.2894439697266,14.8069448471069,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1079","Šindelová","806","CHMI-D:806",50.3166656494141,12.5980558395386,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1080","Chaloupky","807","CHMI-D:807",50.3747215270996,12.6661109924316,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1081","Cerný Potok","808","CHMI-D:808",50.4897232055664,13.0791664123535,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1082","Kryštofovy Hamry","809","CHMI-D:809",50.4986114501953,13.1358337402344,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1083","Kucharovice","81","CHMI-D:81",48.8824996948242,16.086389541626,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1084","Jílové","810","CHMI-D:810",50.7619438171387,14.1041669845581,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1085","Pertoltice","811","CHMI-D:811",50.6705551147461,14.7230558395386,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1086","Cvikov","812","CHMI-D:812",50.776668548584,14.6366662979126,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1087","Stružnice","813","CHMI-D:813",50.6919441223145,14.4694442749023,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1088","Decín - Breziny","814","CHMI-D:814",50.7622222900391,14.2419443130493,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1089","Rumburk","815","CHMI-D:815",50.948055267334,14.5708332061768,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1090","Všemily","816","CHMI-D:816",50.8394432067871,14.3783330917358,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1091","Hrensko","817","CHMI-D:817",50.8786125183105,14.2516670227051,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1092","Hrensko","818","CHMI-D:818",50.8872222900391,14.2358331680298,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1093","Sudslavice","819","CHMI-D:819",49.0938873291016,13.7988891601562,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1094","Brno - Turany","82","CHMI-D:82",49.1597213745117,16.6955547332764,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1095","Antýgl","820","CHMI-D:820",49.0588874816895,13.5177774429321,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1096","Oldriš","821","CHMI-D:821",49.1511116027832,15.1075000762939,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1097","Kosky - Hamr","822","CHMI-D:822",48.9530563354492,14.9113893508911,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1098","Kazdovna","823","CHMI-D:823",48.9952774047852,14.8441667556763,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1099","Mláka","824","CHMI-D:824",49.0675010681152,14.8744440078735,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1100","Frahelž","825","CHMI-D:825",49.1216659545898,14.7399997711182,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1101","Stríbrné Hory","826","CHMI-D:826",49.599723815918,15.7038888931274,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1102","Bílá Smedá","827","CHMI-D:827",50.8466682434082,15.2716665267944,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1103","Frýdlant - Rásnice","828","CHMI-D:828",50.9483337402344,15.1697225570679,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1104","Višnová","829","CHMI-D:829",50.9558334350586,15.0286111831665,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1105","Brno-Žabovresky","83","CHMI-D:83",49.2164001464844,16.5678005218506,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1106","Prosec nad Nisou","830","CHMI-D:830",50.7244453430176,15.1322221755981,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1107","Chrastava","831","CHMI-D:831",50.8194427490234,14.9713888168335,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1108","Jizerka","832","CHMI-D:832",50.8238906860352,15.335277557373,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1109","Bohunovsko","833","CHMI-D:833",50.6549987792969,15.3277778625488,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1110","Pelešany","834","CHMI-D:834",50.5711097717285,15.1708335876465,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1111","Sovenice","835","CHMI-D:835",50.5619430541992,14.9886112213135,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1112","Sendražice","836","CHMI-D:836",50.2972221374512,15.8197221755981,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1113","Barchov","837","CHMI-D:837",49.9966659545898,15.6824998855591,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1114","Luže","838","CHMI-D:838",49.8872222900391,16.026388168335,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1115","Rosice","839","CHMI-D:839",49.9144439697266,15.9491662979126,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1116","Dyjákovice","84","CHMI-D:84",48.7733001708984,16.2992000579834,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1117","Skuhrov","840","CHMI-D:840",50.2277793884277,16.2900009155273,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1118","Klínovec CHMÚ","841","CHMI-D:841",50.3947982788086,12.9680004119873,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1119","Dylen","842","CHMI-D:842",49.9677772521973,12.5027780532837,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1120","Medenec","843","CHMI-D:843",50.4174995422363,13.1138887405396,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1121","Frantova bouda","844","CHMI-D:844",50.6758346557617,15.6311111450195,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1122","Olešnice v Orlických horách","845","CHMI-D:845",50.3755569458008,16.3561115264893,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1123","Bílá - Konecná","846","CHMI-D:846",49.4524993896484,18.521110534668,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1124","Kremže - Mríc","847","CHMI-D:847",48.9063987731934,14.3028001785278,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1125","Nemochovice","848","CHMI-D:848",49.1808013916016,17.136100769043,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1126","Maruška","849","CHMI-D:849",49.3652992248535,17.8285999298096,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1127","Velké Pavlovice","85","CHMI-D:85",48.9086112976074,16.8244438171387,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1128","Vimperk","850","CHMI-D:850",49.0658340454102,13.7825002670288,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1129","Krásné Údolí","851","CHMI-D:851",50.0752792358398,12.9205560684204,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1130","Strašín","852","CHMI-D:852",49.1805572509766,13.640832901001,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1131","Nová Bystrice","853","CHMI-D:853",49.0250015258789,15.1047220230103,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"1132","Strmilov","854","CHMI-D:854",49.1652793884277,15.2077779769897,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
